gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1090694566	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/49529	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea pseudomacrocapsa		SPECIES	Dioscorea pseudomacrocapsa G.M.Barroso, E.F.Guim. & Sucre	Dioscorea pseudomacrocapsa	G.M.Barroso et al.	BR	Fazenda Amargoso MG 439 km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.393056	-45.646389			750.0				2003-08-09	9	8	2003	2755227	2755227	PRESERVED_SPECIMEN	UNESP-RC	HRCB	49529	779	Araújo, D.	2012-02-14T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:22.289Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090694559	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/49526	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea subhastata		SPECIES	Dioscorea subhastata Vell.	Dioscorea subhastata	Vell.	BR	Fazenda Amargoso MG 439 km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.387222	-45.649722							2003-03-22	22	3	2003	2755132	2755132	PRESERVED_SPECIMEN	UNESP-RC	HRCB	49526	499	Araújo, D.	2012-02-24T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:21.209Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090694554	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/49528	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea pseudomacrocapsa		SPECIES	Dioscorea pseudomacrocapsa G.M.Barroso, E.F.Guim. & Sucre	Dioscorea pseudomacrocapsa	G.M.Barroso et al.	BR	Fazenda Amargoso MG 439 km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.387222	-45.649722			750.0				2003-05-25	25	5	2003	2755227	2755227	PRESERVED_SPECIMEN	UNESP-RC	HRCB	49528	627	Araújo, D.	2012-02-14T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:21.207Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090694551	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/49520	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Myracrodruon	Myracrodruon urundeuva		SPECIES	Myracrodruon urundeuva Allemão	Myracrodruon urundeuva	Allem.	BR	Fazenda Amargoso, MG 439 Km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.393056	-45.646389			750.0				2003-12-09	9	12	2003	3660652	3660652	PRESERVED_SPECIMEN	UNESP-RC	HRCB	49520	786	Melo, P.H.A.	2003-10-01T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.			2026-06-26T18:22:21.522Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090694545	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/49531	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Heliotropiaceae	Tournefortia			GENUS	Tournefortia L.	Tournefortia		BR	Fazenda Faroeste Margem direita do rio São Miguel	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.260278	-45.664028			650.0				2003-11-22	22	11	2003	2925828		PRESERVED_SPECIMEN	UNESP-RC	HRCB	49531	946			CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.			2026-06-26T18:22:20.955Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691493	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41431	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea hassleriana		SPECIES	Dioscorea hassleriana Chodat	Dioscorea hassleriana	Chodat	BR	Fazenda Faroeste Margem direita do Rio São Miguel	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.256389	-45.669167							2002-12-16	16	12	2002	2754578	2754578	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41431	219	Araújo, D.	2012-02-23T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:16.730Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691490	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41426	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea hassleriana		SPECIES	Dioscorea hassleriana Chodat	Dioscorea hassleriana	Chodat	BR	Fazenda Faroeste Margem direita do Rio São Miguel	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.251389	-45.662972							2002-12-31	31	12	2002	2754578	2754578	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41426	327	Araújo, D.	2012-02-23T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:16.158Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691482	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41420	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea pseudomacrocapsa		SPECIES	Dioscorea pseudomacrocapsa G.M.Barroso, E.F.Guim. & Sucre	Dioscorea pseudomacrocapsa	G.M. Barroso, E.F. Guim. & Sucre	BR	Fazenda Amargoso MG 439 km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.393056	-45.646389							2003-08-09	9	8	2003	2755227	2755227	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41420	779	Araújo, D.	2012-02-14T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.			2026-06-26T18:22:16.725Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691478	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41424	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea demourae		SPECIES	Dioscorea demourae Uline ex R.Knuth	Dioscorea demourae	Uline ex R.Knuth	BR	Fazenda Faroeste Margem direita do Rio São Miguel	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.251389	-45.662972							2002-12-31	31	12	2002	2755515	2755515	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41424	339	Araújo, D.	2011-09-02T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:16.723Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691474	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41422	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea hassleriana		SPECIES	Dioscorea hassleriana Chodat	Dioscorea hassleriana	Chodat	BR	Fazenda Amargoso MG 439 km 16	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.387222	-45.649722							2003-01-31	31	1	2003	2754578	2754578	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41422	352	Araújo, D.	2012-02-23T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:15.184Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090691454	fdf55163-54d8-4bc7-862d-7e41068589e3	https://specieslink.net/guid/15/41425	Plantae	Tracheophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea hassleriana		SPECIES	Dioscorea hassleriana Chodat	Dioscorea hassleriana	Chodat	BR	Fazenda Faroeste Margem direita do Rio São Miguel	Minas Gerais	PRESENT		92bd7d31-3255-4f1c-8552-cbb6fbe60478	-20.251389	-45.662972							2002-12-31	31	12	2002	2754578	2754578	PRESERVED_SPECIMEN	UNESP-RC	HRCB	41425	335	Araújo, D.	2011-09-02T00:00:00	CC_BY_4_0	Herbário Rioclarense	Melo, P.H.A.		native	2026-06-26T18:22:16.715Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090520921	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/136747	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Erythroxylaceae	Erythroxylum	Erythroxylum strobilaceum		SPECIES	Erythroxylum strobilaceum Peyr.	Erythroxylum strobilaceum		BR	Fazenda Faroeste, margem esquerda do Rio São Miguel.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.256389	-45.669167							2002-11-16	16	11	2002	3694163	3694163	PRESERVED_SPECIMEN	CEPLAC	CEPEC	136747	232	J. L. Costa-Lima		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	P. H. A. Melo		native	2026-06-26T19:07:07.958Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090513516	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/124618	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia	Justicia brasiliana		SPECIES	Justicia brasiliana Roth	Justicia brasiliana		BR	Mineração Vale do São Miguel.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.366389	-45.669722							2006-07-11	11	7	2006	3771127	3771127	PRESERVED_SPECIMEN	CEPLAC	CEPEC	124618	206	S. R. Profice		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	R. A. X. Borges		native	2026-06-26T19:07:02.502Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090511505	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/122140	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Nyctaginaceae	Pisonia			GENUS	Pisonia L.	Pisonia		BR	Fazenda Faroeste, margem esquerda do Rio São Miguel.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.255556	-45.67							2003-08-10	10	8	2003	3086250		PRESERVED_SPECIMEN	CEPLAC	CEPEC	122140	804	Sem Informação		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	P. H. A. Melo			2026-06-26T19:07:01.010Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090509955	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/120172	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Byttneria			GENUS	Byttneria Loefl.	Byttneria		BR	Fazenda Faroeste, margem direita do Rio São Miguel.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.251389	-45.662778							2003-02-01	1	2	2003	7445609		PRESERVED_SPECIMEN	CEPLAC	CEPEC	120172	403	Sem Informação		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	P. H. A. Melo			2026-06-26T19:06:59.600Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090509175	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/119303	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Pfaffia			GENUS	Pfaffia Mart.	Pfaffia		BR	Faz. Faraoste, margem direita do Rio São Miguel.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.251389	-45.662778							1988-06-07	7	6	1988	3084895		PRESERVED_SPECIMEN	CEPLAC	CEPEC	119303	713	Sem Informação		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	P. H. A. Melo			2026-06-26T19:06:58.923Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090508950	bc81e05b-ed51-46ba-a0a4-90fbae9b5545	https://specieslink.net/guid/264/119051	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Pfaffia			GENUS	Pfaffia Mart.	Pfaffia		BR	Faz. Amargoso, MG 439 Km 16.	Minas Gerais	PRESENT		c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450	-20.393056	-45.646389							2003-08-09	9	8	2003	3084895		PRESERVED_SPECIMEN	CEPLAC	CEPEC	119051	780	Sem Informação		CC_BY_4_0	Herbário do Centro de Pesquisas do Cacau	P. H. A. Melo			2026-06-26T19:06:58.309Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147174	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6523	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Chrysophyllum			GENUS	Chrysophyllum L.	Chrysophyllum marginatum	L.	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241861	-45.477972			712.0	0.0			2013-04-02	2	4	2013	2885576		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6523	15	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:44.275Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK
1090147173	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6507	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	Celtis			GENUS	Celtis L.	Celtis		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241417	-45.477528			712.0	0.0			2013-04-02	2	4	2013	2984479		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6507	25	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.169Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147171	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6518	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum	Cestrum mariquitense		SPECIES	Cestrum mariquitense Kunth	Cestrum mariquitense	Kunth	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241722	-45.477833			712.0	0.0			2013-04-02	2	4	2013	7300035	7300035	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6518	68	Stehmann, JR	2016-07-05T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:46.472Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147170	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6514	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Aspidosperma			GENUS	Aspidosperma Mart. & Zucc.	Aspidosperma		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241611	-45.477722			712.0	0.0			2013-04-06	6	4	2013	7316607		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6514	36	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:43.981Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147169	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6524	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Chamaecrista			GENUS	Chamaecrista Moench	Chamaecrista		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241889	-45.478			712.0	0.0			2013-04-22	22	4	2013	2949492		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6524	3	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:43.973Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147166	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6519	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum			GENUS	Capsicum L.	Capsicum		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.24175	-45.477861			712.0	0.0			2013-04-02	2	4	2013	2932937		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6519	38	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.168Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147165	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6512	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia			GENUS	Euphorbia L.	Euphorbia		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241556	-45.477667			712.0	0.0			2013-05		5	2013	11397237		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6512	14	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:46.466Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147164	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6516	Plantae	Tracheophyta	Magnoliopsida	Piperales	Piperaceae	Piper	Piper umbellatum		SPECIES	Piper umbellatum L.	Piper umbellatum	L.	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241667	-45.477778			712.0	0.0			2013-05-06	6	5	2013	3086364	3086364	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6516	66	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:44.191Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147163	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6525	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Piptadenia	Piptadenia gonoacantha		SPECIES	Piptadenia gonoacantha (Mart.) J.F.Macbr.	Piptadenia gonoacantha	(Mart.) J.F.Macbr.	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241917	-45.478028			712.0	0.0			2013-04-22	22	4	2013	2951773	2951773	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6525	49	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:44.189Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147161	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6522	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium	Syzygium jambos		SPECIES	Syzygium jambos (L.) Alston	Syzygium jambos	(L.) Alston	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241833	-45.477944			712.0	0.0			2013-05-02	2	5	2013	3183534	3183534	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6522	83	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		introduced	2026-06-26T18:04:43.968Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147158	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6527	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Manettia			GENUS	Manettia Mutis ex L.	Manettia		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241972	-45.478083			712.0	0.0			2013-04		4	2013	2906969		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6527	21	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.165Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147152	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6520	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria			GENUS	Psychotria L.	Psychotria		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241778	-45.477889			712.0	0.0			2013-04-20	20	4	2013	2919963		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6520	17	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.186Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK
1090147150	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6509	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Praxelis			GENUS	Praxelis Cass.	Praxelis		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241472	-45.477583			712.0	0.0			2012-04-22	22	4	2012	8111301		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6509	26	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:46.458Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147144	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6515	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Wissadula			GENUS	Wissadula Medik.	Wissadula		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241639	-45.47775			712.0	0.0			2013-04-02	2	4	2013	3152299		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6515	43	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.152Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147142	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6526	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Jacquemontia	Jacquemontia sphaerostigma		SPECIES	Jacquemontia sphaerostigma (Cav.) Rusby	Jacquemontia sphaerostigma	(Cav.) Rusby	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241944	-45.478056			712.0	0.0			2013-04-06	6	4	2013	8372836	8372836	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6526	5	Moreira, AL	2016-09-02T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:44.132Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147137	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6506	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea			GENUS	Ipomoea L.	Ipomoea		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241389	-45.4775			712.0	0.0			2013-05-20	20	5	2013	2928509		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6506	59	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.144Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147136	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6508	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ageratum	Ageratum conyzoides		SPECIES	Ageratum conyzoides L.	Ageratum conyzoides	L.	BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241444	-45.477556			712.0	0.0			2013-04-22	22	4	2013	5401673	5401673	PRESERVED_SPECIMEN	UFSJ	HUFSJ	6508	7	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F		native	2026-06-26T18:04:44.183Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147133	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6513	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Spermacoce			GENUS	Spermacoce L.	Spermacoce		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.241583	-45.477694			712.0	0.0			2013-04-20	20	4	2013	2918053		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6513	37	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:46.417Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1090147132	3f6a3304-f66f-4ba8-be57-92a70f3aac3f	https://specieslink.net/guid/381/6510	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Lepidaploa			GENUS	Lepidaploa (Cass.) Cass.	Lepidaploa		BR	Parque do Gafanhoto	Minas Gerais	PRESENT		3f41d988-faf2-4a9f-811e-8dac728c05d4	-20.2415	-45.477611			712.0	0.0			2013-04-22	22	4	2013	3099651		PRESERVED_SPECIMEN	UFSJ	HUFSJ	6510	27	Sobral, M	2013-06-14T00:00:00	CC_BY_4_0	Herbário da Universidade Federal de São João Del Rei	Soares, F			2026-06-26T18:04:44.152Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
