gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1087634186				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/94033	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/94033	94033	795	Melo, PHA de															present									Arbusto escandente, flores brancas, odor diurno doce suave.; Em sub-bosque de mata calcária.															2003-8-9				2003	8	9																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.393056	-45.646389	WGS84																																							Abreu, VHR		2013-11-13												Eupatorium megaphyllum								Plantae					Asteraceae				Eupatorium				megaphyllum					Baker					
1087632280				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90127	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90127	90127	1199	Melo, PHA de; et al.															present									Herbácea, próxima à nascente, flores brancas.															2004-5-8				2004	5	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.381056	-45.65125	WGS84																																							Rezende, SG		0-0-0												Cranichis								Plantae					Orchidaceae				Cranichis														
1087632258				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90129	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90129	90129	1240	Melo, PHA de; Coelho, LHL											nativa				present			https://images.cria.org.br/viewer/BHCB001140						Herbácea, flores brancas.; Sobre afloramento calcário,															2004-8-13				2004	8	13																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel, afloramento da Bocaina													-20.266389	-45.660528	WGS84																																							Mota, RC da		2005-4-0												Cyclopogon longibracteatus								Plantae					Orchidaceae				Cyclopogon				longibracteatus					(Barb.Rodr.) Schltr.					
1087632060				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88776	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88776	88776	1148	Melo, PHA de; et al.															present									Erva no subosque de mata seca entre rochas calcárias; flores brancas.															2004-4-8				2004	4	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.381	-45.651222	WGS84																																							Mendes, MS		0-0-0												Cranichis								Plantae					Orchidaceae				Cranichis														
1087632049				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88770	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88770	88770	1147	Melo, PHA de; et al.															present									erva no subosque de mata seca entre rochas clacarias. Flore brancas.															2004-4-8				2004	4	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.381	-45.651222	WGS84																																							Teles, AM		0-0-0												Mesadenella cuspidata								Plantae					Orchidaceae				Mesadenella				cuspidata					(Lindl.) Garay					
1087632029				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88771	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88771	88771	1159	Melo, PHA de; et al.											nativa				present									Herbácea terrestre em subosque de mata seca; sépalas brancas; pétalas e labelo branco com venação rósea; brácteas verdes.															2004-4-9				2004	4	9																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do rio São Miguel.													-20.263722	-45.670444	WGS84																																							Siqueira, J		0-0-0												Pteroglossa roseoalba								Plantae					Orchidaceae				Pteroglossa				roseoalba					(Rchb) Salazar & M.W.Chase					
1087632004				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88360	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88360	88360	1144	Melo, PHA de; Leite, FSF; Leal, CG											nativa				present									Plantas do Brasil - Levantamento Florístico de Afloramentos Calcários na região de Pains-Arcos-Iguatama, Minas Gerais, Brasil. Borda de mata seca. Liana. Flores jovens esverdeadas.															2004-4-8				2004	4	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG 439, km 16.													-20.381111	-45.651111	WGS84																																									0-0-0												Pentacalia desiderabilis								Plantae					Asteraceae				Pentacalia				desiderabilis					(Vell.) Cuatrec.					
1087631094				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/85641	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/85641	85641	787	Melo, PHA de											nativa				present									Trepadeira, sobre rochas calcárias, flores brancas.															2003-8-9				2003	8	9																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.393056	-45.646389	WGS84																																							Oliveira, CT		2013-4-0												Mikania salviifolia								Plantae					Asteraceae				Mikania				salviifolia					Gardner					
1087630214				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/82250	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/82250	82250	728	Melo, PHA de; et al.											nativa				present									Interior de mata sobre afloramento calcário; herbáceo; terrestre; inflorescência 'velha'.															2003-7-5				2003	7	5																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662778	WGS84																																							Grandi, TSM		0-0-0												Pteroglossa roseoalba								Plantae					Orchidaceae				Pteroglossa				roseoalba					(Rchb) Salazar & M.W.Chase					
1087630100				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/81571	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/81571	81571	514	Melo, PHA de															present									Arbusto 1 m, terrestre, inflorescência branca.; Sobre afloramento calcário.															2003-3-22				2003	3	22																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.													-20.387222	-45.649722	WGS84																																									0-0-0												Chromolaena maximilianii								Plantae					Asteraceae				Chromolaena				maximilianii					(Schrad. ex DC.) R.M.King & H.Rob.					
1087629548				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78650	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78650	78650	384	Melo, PHA de; Lombardi, JA											nativa				present									Herbácea. Terrestre. Espata verde, flores casc, creme, fem. Vinho ; Sobre afloramento calcáreo															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Rio São Miguel, Fazenda Faroeste. Margem direita do rio.													-20.251583	-45.662972	WGS84																																							Magno, A		2026-2-0												Thaumatophyllum bipinnatifidum								Plantae					Araceae				Thaumatophyllum				bipinnatifidum					(Schotl. & Endl.) Sakur., Calazans & Mayo					
1087629547				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78649	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78649	78649	383	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB053979						Trepadeira. Terrestre. Frutos imaturos verdes.; Sobre afloramento calcário.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Lombardi, JA		0-0-0												Bomarea edulis								Plantae					Alstroemeriaceae				Bomarea				edulis					(Tuss.) Herb.					
1087629545				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78674	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78674	78674	408	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB061388						Atualizado via Splink.; Herbácea. Rupícula. Flores verdes.; Sobre afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Rio São Miguel, Fazenda Faroeste. Margem direita do rio.													-20.251583	-45.662972	WGS84																																						Paratypus	Araujo, AO de		2015-5-15												Chautemsia calcicola								Plantae					Gesneriaceae				Chautemsia				calcicola					A.O.Araujo & V.C.Souza					
1087629540				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78668	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78668	78668	402	Melo, PHA de; Lombardi, JA											nativa				present									Arbusto, 3m. Terrestre. Flores brancas. Frutos imaturos verdes; Sobre afloramento calcáreo															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Rio São Miguel, Fazenda Faroeste. Margem direita do rio.													-20.251583	-45.662972	WGS84																																							Sobral, M		2019-4-0												Eugenia lagoensis								Plantae					Myrtaceae				Eugenia				lagoensis					Kiaersk.					
1087629530				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78642	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78642	78642	376	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB052393						Herbácea. Rupícula. Espiga verde.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.													-20.387222	-45.649722	WGS84																																							Guimarães, EF		2005-0-0												Peperomia punicea								Plantae					Piperaceae				Peperomia				punicea					Dahlst.					
1087629523				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78645	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78645	78645	379	Melo, PHA de; Lombardi, JA											nativa				present									Herbácea. Terrestre. Flor lilás.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso													-20.387222	-45.649722	WGS84																																							Buril, MT		2016-12-0												Jacquemontia blanchetii								Plantae					Convolvulaceae				Jacquemontia				blanchetii					Moric.					
1087629521				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78623	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78623	78623	357	Melo, PHA de; Lombardi, JA											nativa				present									Herbácea. Terrestre.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16													-20.387222	-45.649722	WGS84																																							Viana, PL		2004-9-0												Olyra ciliatifolia								Plantae					Poaceae				Olyra				ciliatifolia					Raddi					
1087629517				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78659	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78659	78659	393	Melo, PHA de; Lombardi, JA											nativa				present									Trepadeira. Terrestre. Flores amarelas.; Sobre afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Cordeiro, I		2004-7-0												Romanoa tamnoides								Plantae					Euphorbiaceae				Romanoa				tamnoides					(A.Juss.) Radcl.-Sm.					
1087629513				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78676	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78676	78676	410	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB054481						Herbácea. Terrestre. Flores verdes.; Borda de mata relacionada a afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Siqueira, JC		2004-10-0												Chamissoa acuminata								Plantae					Amaranthaceae				Chamissoa				acuminata										
1087629508				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78667	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78667	78667	401	Melo, PHA de; Lombardi, JA											nativa				present									Trepadeira. Rupestre. Flores creme. Frutos imaturos verdes.; Sobre afloramento calcário.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Lombardi, JA		2003-0-0												Cissus sulcicaulis								Plantae					Vitaceae				Cissus				sulcicaulis					(Baker) Planch.					
1087629506				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78629	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78629	78629	363	Melo, PHA de; Lombardi, JA											nativa				present									Trepadeira. Terrestre. Flor branca. Frutos imaturos verdes.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.387222	-45.649722	WGS84																																							Lombardi, JA		2003-0-0												Cissus verticillata								Plantae					Vitaceae				Cissus				verticillata					(L.) Nicolson & C.E.Jarvis					
1087629505				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78652	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78652	78652	386	Melo, PHA de; Lombardi, JA															present									Trepadeira. Fruto imaturo marrom. Látex leitoso.; Sobre afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Salino, A; Carvalho, FA		0-0-0																				Plantae					Apocynaceae																		
1087629503				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78651	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78651	78651	385	Melo, PHA de; Lombardi, JA															present									Herbácea. Terrestre. Flores verdes. Frutos imaturos verdes.; Sobre afloramento calcário.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																									0-0-0												Phyllanthus								Plantae					Phyllanthaceae				Phyllanthus														
1087629502				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78663	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78663	78663	397	Melo, PHA de; Lombardi, JA															present									Arbusto. Terrestre. Flores verdes; Borda de afloramento calcáreo															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Rio São Miguel, Fazenda Faroeste. Margem direita do rio.													-20.251583	-45.662972	WGS84																																							Sobral, M		2006-0-0												Hemistylus brasiliensis								Plantae					Urticaceae				Hemistylus				brasiliensis					Wedd. ex Warm.					
1087629496				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78634	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78634	78634	368	Melo, PHA de; Lombardi, JA															present									Arbórea, 4m. Terrestre. Frutos imaturos verdes.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.387222	-45.649722	WGS84																																									0-0-0												Swartzia								Plantae					Fabaceae				Swartzia														
1087629494				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78598	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78598	78598	332	Melo, PHA de; Melo Júnior, EA											nativa				present									Trepadeira. Terrestre. Inflorescência amarela-creme. Frutos imaturos verdes.; Sobre afloramento calcáreo.															2002-12-31				2002	12	31																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Cordeiro, I		2004-7-0												Romanoa tamnoides								Plantae					Euphorbiaceae				Romanoa				tamnoides					(A.Juss.) Radcl.-Sm.					
1087629490				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78633	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78633	78633	367	Melo, PHA de; Lombardi, JA											nativa				present									Trepadeira. Terrestre. Inflorescência laranja. Látex leitoso.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16.													-20.387222	-45.649722	WGS84																																							Moreira, NC		2023-6-0												Rhodocalyx riedelii								Plantae					Apocynaceae				Rhodocalyx				riedelii					(Müll.Arg.) J.F.Morales & M.E.Endress					
1087629483				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78654	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78654	78654	388	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB052376						Herbácea. Terrestre. Espiga branca.; Sobre afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Guimarães, EF		2005-6-0												Peperomia hydrocotyloides setosa								Plantae					Piperaceae				Peperomia				hydrocotyloides	setosa				Yunck.					
1087629479				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78619	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78619	78619	353	Melo, PHA de; Lombardi, JA															present									Não é Acalypha - Silva, OLM 11/2016; Arbusto. Terrestre. Flor branca.; Borda de mata relacionada a afloramento calcário.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.387222	-45.649722	WGS84																																									0-0-0																				Plantae					Euphorbiaceae																		
1087629478				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78625	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78625	78625	359	Melo, PHA de; Lombardi, JA											nativa				present			https://images.cria.org.br/viewer/BHCB060109						Herbácea. Terrestre.; Borda de mata relacionada a afloramento calcáreo.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.387222	-45.649722	WGS84																																							Viana, PL		2004-9-0												Setaria vulpiseta								Plantae					Poaceae				Setaria				vulpiseta					(Lam.) Roem. & Schult.					
1087629476				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78626	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78626	78626	360	Melo, PHA de; Lombardi, JA											naturalizada				present									Herbácea. Terrestre. Odor fétido. Frutos imaturos verdes.															2003-1-31				2003	1	31																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG 439, Km 16.													-20.387222	-45.649722	WGS84																																							Lombardi, JA		0-0-0												Petiveria alliacea								Plantae					Phytolaccaceae				Petiveria				alliacea					L.					
1087629475				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78658	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78658	78658	392	Melo, PHA de; Lombardi, JA															present									Trepadeira. Rupestre. Flores amarelas.; Sobre afloramento calcáreo.															2003-2-1				2003	2	1																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																									0-0-0												Heteropterys								Plantae					Malpighiaceae				Heteropterys														
1087629472				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78560	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78560	78560	294	Melo, PHA de; Melo Júnior, EA											nativa				present									Trepadeira. Terrestre. Pétalas creme. Brácteas creme.; Borda de afloramento calcáreo.															2002-12-31				2002	12	31																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Cordeiro, I		2004-7-0												Dalechampia stipulacea								Plantae					Euphorbiaceae				Dalechampia				stipulacea					Müll.Arg.					
1087629469				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/78603	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/78603	78603	337	Melo, PHA de; Melo Júnior, EA											nativa				present									Herbácea. Terrestre. Inflorescência verde-claro. Brácteas verdes.; Borda de afloramento calcáreo.															2002-12-31				2002	12	31																				Brasil		Minas Gerais		Arcos	Rio São Miguel, Fazenda Faroeste. Margem direita do rio.													-20.251583	-45.662972	WGS84																																							Silva, LP da		2019-9-0												Cyperus friburgensis								Plantae					Cyperaceae				Cyperus				friburgensis					Boeckeler					
