gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1252619027				CC_BY_4_0	2023-12-20T16:04:30Z		https://specieslink.net/guid/7/164429	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/164429	164429	920	Melo, PHA											native				PRESENT																							2003-10-28		301	301	2003	10	28												SOUTH_AMERICA				BR	Minas Gerais		Pains										-20.387222	-45.649722																																				Sobral, M		2003-11-01T00:00:00												Eugenia acutata Miq.								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Calycorectes	Eugenia			acutata			SPECIES				SYNONYM			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:30.441Z	750.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	5415549	3173635	6	7707728	220	690		5014				3173616		3173635	Calycorectes acutatus	Calycorectes acutatus (Miq.) Toledo	Eugenia acutata		EML	2026-06-26T20:37:30.441Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
1234543997				CC_BY_4_0	2024-01-30T15:24:02Z		https://specieslink.net/guid/7/160207	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/160207	160207	284	Melo, PHA															PRESENT																							2003-12-30		364	364	2003	12	30												SOUTH_AMERICA				BR	Minas Gerais		Pains										-20.387222	-45.649722																																				Lombardi, JA														Allophylus sericeus Radlk.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Sapindaceae				Allophylus	Allophylus			sericeus			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:28.265Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	5576969	5576969	6	7707728	220	933		6657				3189992		5576969	Allophylus sericeus	Allophylus sericeus Radlk.	Allophylus sericeus		EML	2026-06-26T20:37:28.265Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
122946472			en	CC_BY_4_0					PhysicalObject	urn:lsid:biocol.org:col:15568			FTG	Herbarium			PRESERVED_SPECIMEN			"{""habit"":""perennial herb; corolla lavender""}"	E62EE373-CC44-42D6-8E50-BE9DB8482D1A	108309	9709	W. R. Anderson															PRESENT																							1973-05-04		124	124	1973	5	4		hillside cerrado									Brazil;Mato Grasso	SOUTH_AMERICA				BR	Mato Grasso			35 km, (straight line) ENE of Barra do Garcas	35 km, (straight line) ENE of Barra do Garcas								-20.1833	-45.6667	301.0								USFWI	2021-07-20 08:49:40.62		GEOLocate																				176191																		Evolvulus spec A.N.T.Bandeira, Buril & J.I.M.Melo, 2016							Plantae | Magnoliophyta | Convolvulaceae	Plantae	Tracheophyta	Magnoliopsida	Solanales		Convolvulaceae				Evolvulus	Evolvulus			spec			SPECIES			ICN	ACCEPTED			832cb04e-f762-11e1-a439-00145eb45e9a	US	2026-07-01T23:03:20.689Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH;TAXON_MATCH_HIGHERRANK				true	false	10730849	10730849	6	7707728	220	1176		2389				2928670		10730849	Evolvulus	Evolvulus spec A.N.T.Bandeira, Buril & J.I.M.Melo, 2016	Evolvulus sp.		EML	2026-07-01T23:03:20.689Z	2026-07-01T23:01:45.915Z		true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
1226936684				CC_BY_4_0	2023-12-20T16:04:11Z		https://specieslink.net/guid/7/193296	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/193296	193296	808	Melo, PHA															PRESENT																							2003-08-10		222	222	2003	8	10												SOUTH_AMERICA				BR	Minas Gerais		Iguatama										-20.255556	-45.67																																				Melo, PHA		2005-06-01T00:00:00												Trichilia claussenii C.DC.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Trichilia	Trichilia			claussenii			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.585Z	750.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	8059494	8059494	6	7707728	220	933		2397				3190490		8059494	Trichilia claussenii	Trichilia claussenii C.DC.	Trichilia claussenii		EML	2026-06-26T20:37:25.585Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
1226936653				CC_BY_4_0	2023-12-20T16:04:10Z		https://specieslink.net/guid/7/189652	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/189652	189652	1211	Melo, PHA											native				PRESENT																							2004-06-26		178	178	2004	6	26												SOUTH_AMERICA				BR	Minas Gerais		Pains										-20.381056	-45.65125																																				Sobral, M														Trichilia catigua A.Juss.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Trichilia	Trichilia			catigua			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.614Z	670.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	7271401	7271401	6	7707728	220	933		2397				3190490		7271401	Trichilia catigua	Trichilia catigua A.Juss.	Trichilia catigua		EML	2026-06-26T20:37:25.614Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			LC
1226936230				CC_BY_4_0	2023-12-20T16:04:11Z		https://specieslink.net/guid/7/163729	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/163729	163729	1011	Melo, PHA											native				PRESENT																							2003-12-08		342	342	2003	12	8												SOUTH_AMERICA				BR	Minas Gerais		Pains										-20.382083	-45.651167																																				Pirani, JR		2004-01-01T00:00:00												Trichilia elegans A.Juss.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Trichilia	Trichilia			elegans			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.531Z	675.0	25.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	7271353	7271353	6	7707728	220	933		2397				3190490		7271353	Trichilia elegans	Trichilia elegans A.Juss.	Trichilia elegans		EML	2026-06-26T20:37:25.531Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			LC
1226936190				CC_BY_4_0	2023-12-20T16:03:10Z		https://specieslink.net/guid/7/160225	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/160225	160225	243	Melo, PHA											native				PRESENT																							2002-11-16		320	320	2002	11	16												SOUTH_AMERICA				BR	Minas Gerais		Iguatama										-20.256389	-45.669167																																				Lombardi, JA														Guazuma ulmifolia Lam.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Guazuma	Guazuma			ulmifolia			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.536Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	3152195	3152195	6	7707728	220	941		6685				3152194		3152195	Guazuma ulmifolia	Guazuma ulmifolia Lam.	Guazuma ulmifolia		EML	2026-06-26T20:37:25.536Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			LC
1226936183				CC_BY_4_0	2023-12-20T16:03:10Z		https://specieslink.net/guid/7/160224	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/160224	160224	82	Melo, PHA											native				PRESENT																							2002-10-04		277	277	2002	10	4												SOUTH_AMERICA				BR	Minas Gerais		Iguatama										-20.256389	-45.669167																																				Lombardi, JA														Guazuma ulmifolia Lam.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Guazuma	Guazuma			ulmifolia			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.535Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	3152195	3152195	6	7707728	220	941		6685				3152194		3152195	Guazuma ulmifolia	Guazuma ulmifolia Lam.	Guazuma ulmifolia		EML	2026-06-26T20:37:25.535Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			LC
1226936176				CC_BY_4_0	2023-12-20T16:04:07Z		https://specieslink.net/guid/7/160172	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/160172	160172	214	Melo, PHA											native				PRESENT																							2002-11-16		320	320	2002	11	16												SOUTH_AMERICA				BR	Minas Gerais		Iguatama										-20.256389	-45.669167																																				Lombardi, JA														Cedrela odorata L.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Meliaceae				Cedrela	Cedrela			odorata			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:25.534Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	3190511	3190511	6	7707728	220	933		2397				3190510		3190511	Cedrela odorata	Cedrela odorata L.	Cedrela odorata		EML	2026-06-26T20:37:25.534Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			VU
1213642679				CC_BY_4_0	2026-06-11T19:17:08Z		https://specieslink.net/guid/224/186190	Herbário da Universidade de Brasília			https://specieslink.net/col/224		UnB	UB		Universidade de Brasília	PRESERVED_SPECIMEN				https://specieslink.net/guid/224/186190	186190	3130	Macedo, JF											native				PRESENT								Flores brancas muito visitada por abelhas.; Árvore +- 6m.															1998-09-16		259	259	1998	9	16												SOUTH_AMERICA				BR	Minas Gerais		Iguatama										-20.174444	-45.711389																																				Faria, JEQ		2012-08-01T00:00:00												Eugenia florida DC.								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Eugenia	Eugenia			florida			SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2026-06-26T21:09:36.399Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5417919	5417919	6	7707728	220	690		5014				3177662		5417919	Eugenia florida	Eugenia florida DC.	Eugenia florida		EML	2026-06-26T21:09:36.399Z	2026-06-26T21:05:20.958Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			LC
1213607769				CC_BY_4_0	2026-06-11T19:17:08Z		https://specieslink.net/guid/224/151254	Herbário da Universidade de Brasília			https://specieslink.net/col/224		UnB	UB		Universidade de Brasília	PRESERVED_SPECIMEN				https://specieslink.net/guid/224/151254	151254	201	Oliveira, JE											native				PRESENT								Trepadeira,; Campo sujo.															1940-10-12		286	286	1940	10	12												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Faz. do Engenho - Calciolandia.									-20.281944	-45.539444																																				Pessoa, C		2015-01-12T00:00:00												Heteropterys nervosa A.Juss.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Malpighiaceae				Heteropterys	Heteropterys			nervosa			SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2026-06-26T21:09:33.667Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	7285027	7285027	6	7707728	220	1414		6676				3191290		7285027	Heteropterys nervosa	Heteropterys nervosa A.Juss.	Heteropterys nervosa		EML	2026-06-26T21:09:33.667Z	2026-06-26T21:05:20.958Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			LC
1213603361				CC_BY_4_0	2026-06-11T19:17:08Z		https://specieslink.net/guid/224/146811	Herbário da Universidade de Brasília			https://specieslink.net/col/224		UnB	UB		Universidade de Brasília	PRESERVED_SPECIMEN				https://specieslink.net/guid/224/146811	146811	221	Oliveira, J											native				PRESENT								Herbácea. Flor alva. Pouco frequente; Cerrado															1940-10-12		286	286	1940	10	12												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda do Engenho - Calciolândia.									-20.281944	-45.539444																																				Marchioretto, MS		2004-07-01T00:00:00												Pfaffia velutina Mart.								Plantae	Tracheophyta	Magnoliopsida	Caryophyllales		Amaranthaceae				Pfaffia	Pfaffia			velutina			SPECIES				ACCEPTED			d82d5a18-0428-4e52-be16-f509153e8126	BR	2026-06-26T21:09:33.909Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5548049	5548049	6	7707728	220	422		3064				3084895		5548049	Pfaffia velutina	Pfaffia velutina Mart.	Pfaffia velutina		EML	2026-06-26T21:09:33.909Z	2026-06-26T21:05:20.958Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
1213516383				CC_BY_4_0	2024-01-30T15:22:47Z		https://specieslink.net/guid/7/200689	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/200689	200689	147	Borges, RAX											native				PRESENT								Árvore, 12 m, fohas levemente discolores, látex branco abundante, sicônios verdes com pintas negras.															2006-07-11		192	192	2006	7	11												SOUTH_AMERICA				BR	Minas Gerais		Pains	Mineração Vale do São Miguel. Região cárstica; mata seca decidual sobre afloramento de calcário próximo ao Rio São Miguel.									-20.364444	-45.673611																																				Pelissari, G		2014-09-24T00:00:00												Ficus obtusifolia Kunth								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Ficus	Ficus			obtusifolia			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:38:28.883Z	642.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	5361910	5361910	6	7707728	220	691		6640				2984588		5361910	Ficus obtusifolia	Ficus obtusifolia Kunth	Ficus obtusifolia		EML	2026-06-26T20:38:28.883Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			LC
1213516318				CC_BY_4_0	2024-01-30T15:22:44Z		https://specieslink.net/guid/7/197045	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/197045	197045	186	Borges, RAX											native				PRESENT								Árvore 10 m, folhas levemente discolores, pouca quantidade de látex. Sicônios verdes pintados de castanhos.															2006-07-13		194	194	2006	7	13												SOUTH_AMERICA				BR	Minas Gerais		Pains	Mineração Vale de São Miguel. Região cástica; encosta de afloramento calcário com a presença de lianas e rupícolas.									-20.354167	-45.673333																																				Machado, AFP		2010-01-20T00:00:00												Ficus guaranitica Chodat								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Ficus	Ficus			guaranitica			SPECIES				ACCEPTED			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:24.621Z	720.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	5570839	5570839	6	7707728	220	691		6640				2984588		5570839	Ficus guaranitica	Ficus guaranitica Chodat	Ficus guaranitica		EML	2026-06-26T20:37:24.621Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
1213515850				CC_BY_4_0	2024-01-30T15:22:44Z		https://specieslink.net/guid/7/163895	Herbário da Universidade de São Paulo			https://specieslink.net/col/7		USP-IB	SPF		Instituto de Biociências da Universidade de São Paulo	PRESERVED_SPECIMEN				https://specieslink.net/guid/7/163895	163895	399	Melo, PHA											native				PRESENT								Herbácea. Terrestre. Flores ocre.															2003-02-01		32	32	2003	2	1												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, margem direita do Rio São Miguel. Sobre afloramento calcário.									-20.251583	-45.787194																																				São José, PA		2014-09-24T00:00:00												Dorstenia vitifolia Gardner								Plantae	Tracheophyta	Magnoliopsida	Rosales		Moraceae				Dorstenia	Dorstenia			vitifolia			SPECIES				SYNONYM			1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3	BR	2026-06-26T20:37:24.489Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	3762649	3765521	6	7707728	220	691		6640				2984540		7262682	Dorstenia cayapia	Dorstenia cayapia subsp. vitifolia (Gardner) C.C.Berg	Dorstenia vitifolia		EML	2026-06-26T20:37:24.489Z	2026-06-26T20:32:39.709Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
1143420055				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/176192	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/176192	176192	21	Soares, F															PRESENT								Erva, trepadeira															2013-04				2013	4													SOUTH_AMERICA				BR	Minas Gerais		Divinópolis										-20.241944	-45.478056																																				Sobral, M		2013-06-14T00:00:00												Manettia Mutis ex L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales		Rubiaceae				Manettia							GENUS				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:17:49.945Z						CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2906969	2906969	6	7707728	220	412		8798				2906969				Manettia Mutis ex L.	Manettia		EML	2026-06-25T20:17:49.945Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
1095257277				CC_BY_4_0	2025-12-16T10:40:56Z		https://specieslink.net/guid/399/82191	Herbário da Embrapa Recursos Genéticos e Biotecnologia			https://specieslink.net/col/399		Cenargen	CEN		Embrapa Recursos Genéticos e Biotecnologia	PRESERVED_SPECIMEN				https://specieslink.net/guid/399/82191	82191	240	R. A. X. Borges		1									native				PRESENT	Exsicatas							Erva, aprox. 1 m, apoiada entre arbustos, espigueta levem vináceas, Região cárstica, mata seca decidual sobre afloramento de calcáreo, destacam-se populações de Angico, Aroeira e Barriguda, e comunidade rupícola de Broméliaceae, cactaceae, orchidaxceae e araceae, Doação do jardim Botânico do Rio de Janeiro RB 429220															2006-07-10		191	191	2006	7	10												SOUTH_AMERICA				BR	Mg		ARCOS	Mineração Carmocal									-20.365833	-45.668888																																				C. Silva		2016-03-01T00:00:00												Hildaea ruprechtii (Döll) C.Silva & R.P.Oliveira								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Ichnanthus	Hildaea			ruprechtii			SPECIES				SYNONYM			e38d4c95-3a1d-4594-9ae9-883b48042e6d	BR	2026-06-25T22:16:49.965Z	612.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE				true	false	9527024	8374614	6	7707728	196	1369		3073				2704498		8374614	Ichnanthus ruprechtii	Ichnanthus ruprechtii Döll	Hildaea ruprechtii		EML	2026-06-25T22:16:49.965Z	2026-06-25T22:15:46.365Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
1094929528				CC_BY_4_0	2026-03-13T16:05:42Z		https://specieslink.net/guid/204/213322	Herbario da Universidade Estadual de Feira de Santana			https://specieslink.net/col/204		UEFS	HUEFS		Universidade Estadual de Feira de Santana	PRESERVED_SPECIMEN				https://specieslink.net/guid/204/213322	213322	1349	Neves, D.M.											native				PRESENT																							2013-06-27		178	178	2013	6	27												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Just south of limestone mine in Arcos.									-20.328056	-45.585556																																				D.M.Neves		2013-06-01T00:00:00												Enterolobium contortisiliquum (Vell.) Morong								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Enterolobium	Enterolobium			contortisiliquum			SPECIES				ACCEPTED			2e684fd6-09e2-4661-910a-0a188b610c04	BR	2026-06-26T17:13:40.212Z	748.0	0.0				CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2961170	2961170	6	7707728	220	1370		5386				2961142		2961170	Enterolobium contortisiliquum	Enterolobium contortisiliquum (Vell.) Morong	Enterolobium contortisiliquum		EML	2026-06-26T17:13:40.212Z	2026-06-26T17:08:19.658Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			LC
1094868296				CC_BY_4_0	2025-05-30T15:48:59Z		https://specieslink.net/guid/204/151044	Herbario da Universidade Estadual de Feira de Santana			https://specieslink.net/col/204		UEFS	HUEFS		Universidade Estadual de Feira de Santana	PRESERVED_SPECIMEN				https://specieslink.net/guid/204/151044	151044	233	Melo, P.H.A.															PRESENT																							2002-11-16		320	320	2002	11	16												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, margem esquerda do Rio São Miguel.									-20.256389	-45.669167																																																		Forsteronia G.Mey.								Plantae	Tracheophyta	Magnoliopsida	Gentianales		Apocynaceae				Forsteronia							GENUS				ACCEPTED			2e684fd6-09e2-4661-910a-0a188b610c04	BR	2026-06-26T17:13:35.262Z						CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8171331	8171331	6	7707728	220	412		6701				8171331				Forsteronia G.Mey.	Forsteronia		EML	2026-06-26T17:13:35.262Z	2026-06-26T17:08:19.658Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
